11.400000	-2912.231608
11.450000	-2899.754850
11.500000	-2887.277350
11.550000	-2874.799137
11.600000	-2862.320237
11.650000	-2849.840676
11.700000	-2837.360478
11.750000	-2824.879669
11.800000	-2812.398270
11.850000	-2799.916303
11.900000	-2787.433791
11.950000	-2774.950753
12.000000	-2762.467209
12.050000	-2749.983179
12.100000	-2737.498682
12.150000	-2725.013734
12.200000	-2712.528353
12.250000	-2700.042557
12.300000	-2687.556362
12.350000	-2675.069782
12.400000	-2662.582834
12.450000	-2650.095533
12.500000	-2637.607893
12.550000	-2625.119928
12.600000	-2612.631652
12.650000	-2600.143079
12.700000	-2587.654221
12.750000	-2575.165092
12.800000	-2562.675705
12.850000	-2550.186071
12.900000	-2537.696204
12.950000	-2525.206115
13.000000	-2512.715816
13.050000	-2500.225320
13.100000	-2487.734637
13.150000	-2475.243780
13.200000	-2462.752761
13.250000	-2450.261590
13.300000	-2437.770281
13.350000	-2425.278843
13.400000	-2412.787291
13.450000	-2400.295634
13.500000	-2387.803886
13.550000	-2375.312058
13.600000	-2362.820163
13.650000	-2350.328214
13.700000	-2337.836223
13.750000	-2325.344204
13.800000	-2312.852171
13.850000	-2300.360136
13.900000	-2287.868115
13.950000	-2275.376123
14.000000	-2262.884174
14.050000	-2250.392285
14.100000	-2237.900472
14.150000	-2225.408752
14.200000	-2212.917143
14.250000	-2200.425664
14.300000	-2187.934334
14.350000	-2175.443174
14.400000	-2162.952205
14.450000	-2150.461449
14.500000	-2137.970929
14.550000	-2125.480671
14.600000	-2112.990700
14.650000	-2100.501043
14.700000	-2088.011729
14.750000	-2075.522789
14.800000	-2063.034253
14.850000	-2050.546156
14.900000	-2038.058559
14.950000	-2025.571161
