# x/xi     	 z/xi     	#Re(OP0) 	#Im(OP0)  	#Re(OP1) 	#Im(OP1)  	#Re(OP2) 	#Im(OP2)  	total_FE  	bulk_FE   	grad_FE
3.20000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	14.80000000	1.00016387  0.00000000	1.00016387  0.00000000	0.99949693  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	15.20000000	1.00013297  0.00000000	1.00013297  0.00000000	0.99959407  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	15.20000000	1.00013292  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	15.20000000	1.00013291  0.00000000	1.00013291  0.00000000	0.99959402  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	15.60000000	1.00010786  0.00000000	1.00010786  0.00000000	0.99967248  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	15.60000000	1.00010781  0.00000000	1.00010780  0.00000000	0.99967243  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	15.60000000	1.00010780  0.00000000	1.00010780  0.00000000	0.99967242  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	16.00000000	1.00008743  0.00000000	1.00008743  0.00000000	0.99973595  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	16.00000000	1.00008738  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
5.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
5.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
6.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
6.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
6.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
7.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
7.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
8.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
8.40000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
8.80000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
9.20000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
9.60000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
10.00000000	16.00000000	1.00008737  0.00000000	1.00008737  0.00000000	0.99973590  0.00000000	0.00000000	0.00000000	0.00000000
-10.00000000	16.40000000	1.00007075  0.00000000	1.00007075  0.00000000	0.99978753  0.00000000	0.00000000	0.00000000	0.00000000
-9.60000000	16.40000000	1.00007070  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-9.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-8.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-8.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-8.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-7.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-7.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-6.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-6.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-6.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-5.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-5.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-4.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-4.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-4.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-3.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-3.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-2.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-2.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-2.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-1.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-1.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-0.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
-0.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
0.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
0.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
1.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
1.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
2.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
2.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
2.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
3.20000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
3.60000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
4.00000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
4.40000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
4.80000000	16.40000000	1.00007069  0.00000000	1.00007069  0.00000000	0.99978747  0.00000000	0.00000000	0.00000000	0.00000000
